"PIDN","Ca","P","pH","SOC","Sand"
"2CzACvQq","0.158932832497156","0.0316387736163545","1.00950232236809","0.804615815648435","0.670925986594364"
"2FT3crfv","-0.103144576711986","-0.0617002357651379","0.204812549628898","-0.137920418749101","0.129117296366992"
"2Fy2uHVg","-0.0937718912243025","-0.00507634059591865","-0.371405091393058","-0.240066792239071","-0.583616175687141"
"2MkMEApm","0.293627018115194","-0.0529710949959091","0.0715727096737471","-0.159438729277835","-0.0692733086819978"
"2NDGWEOe","-0.195499368590139","-0.0928042534973501","1.16411927191461","0.657483469126764","0.533283467171038"
"2NyyCiqn","-0.292497984196886","-0.0027172629223952","-0.0238380171538031","-0.10119570320118","0.362170401285214"
"2QRzIb84","-0.0147923599605801","0.0249855540289943","1.04585154901139","0.803311334450314","0.734819858090136"
"2QcbdrUZ","0.109709738925346","0.0347152134369165","0.053111643740903","0.156398631157075","-0.0932926315100211"
"2YgAimWK","0.432304729244274","-0.0426700435238652","0.00171028023409209","-0.161265000511427","-0.0563101130948158"
"2cx85d9H","-0.182028133018697","0.108285006549697","0.28966315236616","0.445258951586762","0.133849569210319"
"2homMXMV","-0.199388600841431","-0.146388440877248","-1.02207593261408","-0.879511529251909","-0.216578487123746"
"2ldLrUtq","-0.0586641389992177","-0.0868076534180436","0.326934562385157","-0.0761093754796811","0.106102372663011"
"2nsACW6G","-0.783865560751237","-0.0897051838087392","-1.48482146778943","-1.17528923496443","-0.778619313070567"
"2yMbVnWc","-0.266586969391191","0.015257877236021","-0.493941254048553","-0.27444651729332","-0.0734339942628328"
"36r8sgGQ","-0.0838518880684111","-0.0742744928864552","-0.178169973202171","-0.375844664176148","0.127385048261521"
"3NXAXCl3","-0.903823565299968","-0.0960714176472742","-1.45432071676764","-1.2163803223921","-0.480477583658072"
"3QG0z6fl","0.0383367849651531","0.0123901828667324","0.339096450669838","0.340863853324587","-0.0549690913332054"
"3WS8R9qm","-0.929961258129202","-0.0851864662452996","-1.39659327473155","-1.19446507506215","-0.619718000671096"
"3fRLm8f5","-0.398839029686995","-0.134065130805556","-1.07478208020398","-0.879120182797807","-0.234858635261939"
"3mZhp1nQ","0.288004864788658","0.0126255808828308","0.163808655400713","0.165399536761449","-0.124409331653257"
"3pikJXRL","-1.01736023427029","-0.0925933901711805","-1.40566272491948","-1.20346597979375","-0.603502419134767"
"3pxOEGHL","-0.187752396795399","-0.0683024034521106","-0.184903210263672","-0.377149145374269","0.151379021855014"
"3ttdV3f5","0.141792607569378","0.0213965171428145","-0.416361913834255","-0.214629461242361","-0.746763161913242"
"3v4X6Mfe","0.61686176808528","-0.089536369974418","0.165636402573198","0.0583915327354659","-0.548024844243598"
"3wORuPiv","-0.437715888812307","0.0163569472866593","-0.27178858506852","-0.293939721173477","-0.284632654970381"
"43EfrxZj","0.256271570967859","-0.0410538465835757","0.050318632486515","-0.163873957671004","-0.0264255900985602"
"457Vwm21","0.288775789027986","0.0717705491267805","0.456650528004987","0.314270019321163","0.3497334888386"
"46KNnOdx","-0.525956712685948","-0.0287743399672878","-0.574580003384921","-0.737802710477276","0.0751663640384079"
"47TwNsVC","-0.859865778158376","-0.0871837792441607","-1.33079770780185","-1.18207252462666","-0.744659818830853"
"49856RpO","-0.714875899023891","-0.0701839506955367","-0.897923374548112","-0.551277682289762","0.00348302017490876"
"4Ane1o2N","0.14307950097492","-0.0970508487301773","0.304489696035529","-0.0761093754796811","0.0580429428126078"
"4AyVUgSc","-0.443650019212585","-0.120896447563224","0.927003110110528","0.480935912274499","0.417567956386139"
"4B1951On","-0.101377226856648","-0.0660855454783421","0.549622407019922","0.336689519076376","-0.122894160469062"
"4OL39Teo","0.256271570967859","-0.0410538465835757","0.050318632486515","-0.163873957671004","-0.0264255900985602"
"4eQ90eLY","0.145315330801757","-0.0251824506629069","0.0208603559686629","-0.158525594533816","-0.063466070511325"
"4o5jwMj8","-0.0926372122445701","-0.0212693547199201","0.0171790142616399","-0.103935107433236","0.379563948411128"
"4vPgpl2c","-0.459036966077647","-0.0167744162102572","-0.253317271485656","-0.28614496606598","0.115129684255679"
"51r9aA0d","-0.299686432779042","-0.0962937680178678","0.982081718194987","0.47715292098928","0.503941841032503"
"58SmeRoP","-0.122356038072967","-0.0618622071003981","-0.188036810565452","-0.379497203152223","0.132082689177336"
"5HJp1AXn","-0.323583776627937","0.0280336328769701","-0.308929983331541","-0.288591354545178","-0.354690328276322"
"5MBZW7fx","0.00391733348710338","-0.040160657566987","0.610033915527452","0.407845486205711","-0.121419487312969"
"5Nq3gHaP","0.241727500380267","-0.0285521461517151","0.0740167893964225","-0.160873656675657","-0.0269193805496644"
"5RmwFFK3","-0.413232609081886","0.0823678601263022","-0.262592774946615","-0.0971417205546169","0.503735148832397"
"5Tu5Jbov","-0.0458792801531066","-0.0187811625083839","-0.297786735792847","-0.236283811427182","-0.665701738213907"
"5YEolkev","0.0993595517481192","-0.0586293392211937","0.299909364400891","-0.060079008083945","0.151189897680933"
"5a8sf6QV","-0.201428908821138","0.0984696815065033","0.3842055543101","0.435475360056404","0.143688189602544"
"5eSvmqYm","-0.083842710949506","-0.0116070470222537","-0.305446520806824","-0.240066792239071","-0.607941549428922"
"5hkN8fiv","-0.356469795667569","-0.142945736401449","-1.08340830678511","-0.875337195003698","-0.297746968586924"
"5oK8Gti5","0.417107396660354","-0.0192587616179599","0.312870308214484","0.302094250814274","-0.185762321070672"
"5paniGaU","-0.584566240022858","4.56147863490061e-05","-0.3565588189629","-0.286275411392904","0.102866546913456"
"5vsr7ZUP","0.27325046328001","0.0800037870910821","0.440905303520872","0.314139570503129","0.38305139053689"
"60B4xMWI","-0.236436194765342","0.0280888408535361","1.02904968715678","0.804615815648435","0.711189556379044"
"64jOUtKy","0.493373634473058","0.0818512680189042","0.372278846754697","0.314139570503129","0.467728978737057"
"6AJo4xNG","-0.511435673360913","0.0352540869388132","-0.394851094343773","-0.300331664381607","-0.242883406189709"
"6CAvhEte","0.386127093159507","0.010899649502948","0.330254381504065","0.347255796532718","-0.0702486227424436"
"6CuGYjT5","0.626143628533614","0.0148252647804957","0.936774404033349","0.766800005192078","-0.0317376397275904"
"6DGH8ujZ","-0.320371395347596","-0.138691934856468","-1.05862720924051","-0.880033317541825","-0.245337510008182"
"6PzsGdVm","-0.454806256694776","-0.141402480549153","-1.00352218982716","-0.881076901103878","-0.240205079923317"
"6UcSJMbq","-0.00497287356892108","0.0246997348274257","1.04331968883575","0.805007155120317","0.728872469597317"
"6WJbkH8U","0.44167454150829","-0.0650163996352597","0.384622756361765","0.0585219815534996","-0.4057867738163"
"6eUWsVzw","0.436504645982955","0.0835743653330509","0.309036059978696","0.314139570503129","0.468211064631246"
"6gNyO7Do","-0.182028133018697","0.108285006549697","0.28966315236616","0.445258951586762","0.133849569210319"
"6jT0AyHe","-0.0448818201477657","-0.040456697000115","0.118276257951169","-0.138964002311154","0.217257341385374"
"6nBgCvWu","-0.347552514528355","0.0716239712725769","0.0680761134822865","0.153137438635103","-0.0349550431480472"
"6ro5mqg6","-0.80229492982195","-0.0694737439320682","-0.902111909562964","-0.554147535339852","0.027378246018215"
"6sGqObX4","0.0577006888985805","-0.0166295584233064","-0.326454645757213","-0.233805290866754","-0.739950125060893"
"6uEGy0n4","-0.341033429865647","-0.0658297006492959","1.10531067013568","0.660222873358821","0.583416685339043"
"7BZ4LxP8","0.304720350615614","-0.0738924328797988","0.252824368655022","0.0559130191572578","-0.478229572978693"
"7CmigXKi","0.386127093159507","0.010899649502948","0.330254381504065","0.347255796532718","-0.0702486227424436"
"7Ga0LpfR","-0.327365799765049","0.0990196143653254","-0.242912563307215","-0.0972721693726512","0.647946460876775"
"7PQsFvsG","-0.733146630975491","-0.147598727332555","-1.04609172810555","-0.880033317541825","-0.258758077626732"
"7aF7nnwn","-0.0194271713156828","-0.166379643473497","0.894962589395821","0.47937053693142","0.293178902196158"
"7asGzfX9","0.341325580971109","-0.0334678984284433","0.0887012631008907","-0.164526197397287","-0.0402628071211021"
"7cg7C92o","0.0229319100111659","0.0533070053532849","0.381152960468676","0.425455950960355","0.0156570955119592"
"7eOxTpsB","-0.587629494589822","0.0822229217259673","-0.312610879141668","-0.0967503741005146","0.606678215024728"
"7ey0v7ma","-0.992994690120485","-0.0882782842752714","-1.38552835610213","-1.18689909598282","-0.694616060681105"
"7gocyrYl","-0.322598364735253","-0.0412452182168542","-0.520876290036423","-0.735585094535136","0.0384092248696838"
"7gqR3GoA","-0.301504149248111","-0.0829049225355247","-0.206125439776784","-0.735585094535136","-0.0374788149362402"
"7og7aUXB","-0.070758664817486","-0.0572739290132438","0.388589476713359","-0.0581222897778735","0.1910708953357"
"7onRfa8F","0.47471768116895","-0.0983952079117857","0.166678632681587","0.0650443735796651","-0.608734640496116"
"7umkNuxM","-0.709981764664938","-0.0672392001445666","-0.885635208050323","-0.549190515165656","-0.00719238290263058"
"7vPr9ExD","-0.205474102040614","0.0974180156552091","0.330281870900984","0.438997457196665","0.11130441237979"
"7zNjpCzu","-0.0213732561295026","0.0123603036702311","-0.401594979224409","-0.241240824619158","-0.592448191134011"
"7ztsQNj3","-0.0838091846727026","-0.0126748282766771","-0.272840006861076","-0.239284113295307","-0.558919781996042"
"86gppwMI","-0.283501462589788","0.0181924649643361","-0.508375176583229","-0.275620546182297","-0.104835321161563"
"88thAGdL","-0.234755416609642","0.123286582760262","0.240780687601443","0.436388494800423","0.236736833100777"
"8GhU8STP","0.764395065183863","-0.00603787918741762","0.899954215244498","0.767713139936097","-0.0624161192894279"
"8NlzDcWe","-0.23838187807543","-0.148598607104784","0.971840959972828","0.478457402187402","0.355590707655817"
"8QAejdLW","0.0195682190713913","0.108461270977657","0.346475417982967","0.441345514974619","0.186059210188879"
"8RDeFxWM","-0.530708867651146","-0.0175592989763585","-0.235663363599933","-0.28327510952478","0.026016622383234"
"8UXP2NBS","-0.266174421148746","0.0397481985630632","-0.462945195501589","-0.294331060645359","-0.371022274115159"
"8ZoV3KGT","0.187111370355844","0.0675277847232657","0.467866904286868","0.314530916957231","0.410543399412315"
"8ajs2uG8","-0.826336570683438","-0.0543397653853264","-0.777943613691534","-0.548799172202664","-0.0202709313367458"
"8bXnz62p","-0.266192483180328","0.0326170658624249","0.387187561157461","0.455850316095702","-0.154531473126574"
"8nO1O1LG","0.776371150110522","0.00436056734504654","0.815475198383158","0.766930460992333","-0.0672890162120768"
"8xE1p8g8","-0.364823525554646","0.0286145692943822","-0.316182930835059","-0.296157337115616","-0.310231390083673"
"8yMDVMRM","-0.621515328583736","-0.0667935206870674","-0.887309150158183","-0.548538274566595","0.00229470237691753"
"98R5VaPi","0.486315614233304","0.0211539892533116","0.959138233307503","0.802006853252192","0.805584651704478"
"9DcTz2Ua","0.678213951125729","-0.00663184704884033","0.86100378153978","0.741969082660948","-0.0824213009846453"
"9G7nfUrK","0.116146766926332","-0.0192892884348179","-0.0584422719726155","-0.159960521058861","-0.0385089096716253"
"9O6GZ1HT","0.116373542073682","0.0173298220474547","1.0303522534409","0.804354918012366","0.679317639728878"
"9S7fCoAM","0.109709738925346","0.0347152134369165","0.053111643740903","0.156398631157075","-0.0932926315100211"
"9iQwmFJR","0.254540767384973","0.0162558774453297","0.310638962401129","0.297137230640078","-0.101488189212504"
"A3Mt6SAQ","0.680928277515993","-0.119651919969784","1.06005338422893","0.658527049197707","0.391002255265629"
"AJIsQIcV","-0.209822410402431","-0.0175124223741826","0.426295087300127","0.347255796532718","-0.176782731854802"
"AMHKXMh8","0.185285752707541","-0.0710787169468316","1.05615899624418","0.657222571490696","0.523106517473912"
"ASwA2J4E","-0.0838518880684111","-0.0742744928864552","-0.178169973202171","-0.375844664176148","0.127385048261521"
"AaFvEoHq","-0.569544958197031","0.0907214835118575","-0.301256350342108","-0.0972721693726512","0.625799713944532"
"AiIPD6hX","0.271790719111494","-0.0459285748762907","-0.0036475508853292","-0.161786791419676","-0.0833884907504809"
"AsIURvJS","-0.0113607109082288","-0.0579664982682182","0.196337731312376","-0.138964002311154","0.155813799166916"
"AsvgbJ0C","-0.541282635761958","-0.13130728162384","-1.04841452940243","-0.874945855531815","-0.249532164419787"
"AxEhbkCM","-0.204547055651535","0.0322688511175029","-0.429105482063843","-0.299418529637589","-0.257664634541698"
"B7VPkIpx","-0.664206538311076","0.0125839009412376","0.631373693821165","0.419064004261114","-0.237071243453433"
"BBwHqHiH","-0.0975719898164773","0.112648802956112","0.343126964304131","0.439649694304616","0.216780520165227"
"BMyps8hr","0.124544347942167","-0.0820457153646311","0.248244724825362","0.0620440717115405","-0.535039238294762"
"BUHS4dQw","-0.703099865935476","-0.0319871158985383","-0.621436190158231","-0.73284569030308","-0.013057637784512"
"BZB3EYWQ","-0.47249443127416","0.00742959252765943","-0.371470778634571","-0.280013913511697","0.0274151061937772"
"C5UPCZcL","0.579153699094424","0.0463021173584434","0.842946010604957","0.764191049778056","-0.0305498022321485"
"C5gIfQbJ","-0.919015314020709","-0.0792204587505438","-1.33140374866139","-1.17385430843938","-0.707476667586341"
"CDRuu4Pn","0.546449534868806","-0.0965956390641957","0.218058530697842","0.0629572064555592","-0.657359555694622"
"CQhTYkqE","0.582392540875208","0.0762292768765065","0.310367465837986","0.314270019321163","0.53460594499637"
"CSEobMXv","-0.830935189372945","-0.102315429982728","-1.48563557901754","-1.22094599878508","-0.462462886301487"
"CYMQE4x0","0.808511352918733","-0.090810601026729","0.619236418171689","0.333819666026286","-0.23197502337465"
"ChQdtl4J","-0.0588214331709239","0.118330680253537","-0.115072409629049","0.17753119305198","-0.204202210308437"
"ChnD1nrN","-0.443650019212585","-0.120896447563224","0.927003110110528","0.480935912274499","0.417567956386139"
"CvtbbIcq","0.00391733348710338","-0.040160657566987","0.610033915527452","0.407845486205711","-0.121419487312969"
"Cxk06b77","-0.145128527048201","0.0747868427028597","0.232033641105102","0.431195660551646","0.0660872371560425"
"D3QD3ZEJ","-0.608135284628559","-0.060399163518393","-0.85130496339243","-0.548407825748561","-0.028069983107059"
"D8J5C6lA","0.54637163240665","-0.016827383815725","0.898619872739422","0.764973742686261","-0.123555072460254"
"DCeQwYfT","-0.144539386569497","-0.0573825379053961","0.0834877288778409","-0.14170340654321","0.149692314435601"
"DDEftkx3","-0.650773620325403","-0.00965846120605728","-0.213976005640749","-0.284579590722901","0.0576766632097448"
"DEwCfeDW","-0.068667870195738","0.0698714715395053","0.291206534753734","0.447240753454321","-0.0459854834339316"
"DMkIV4oL","-0.394065384237513","-0.0586629934415427","-0.191473321819706","-0.376496901284099","0.161534042486824"
"DnzGfbxS","0.124544347942167","-0.0820457153646311","0.248244724825362","0.0620440717115405","-0.535039238294762"
"DoZxo6f6","-0.662118310774848","0.00249333222944931","-0.279755318308504","-0.280144362329731","0.0337924160677471"
"DvhBPGIk","-0.709981764664938","-0.0672392001445666","-0.885635208050323","-0.549190515165656","-0.00719238290263058"
"Dx7GoUcT","-0.347552514528355","0.0716239712725769","0.0680761134822865","0.153137438635103","-0.0349550431480472"
"E5hIjohO","0.0986429746637208","0.0891596440486585","-0.0273394223489842","0.163312369637343","-0.115001109836216"
"E6x4XGHt","0.39201417543626","-0.0174202290906554","0.44138952194443","0.343342359920575","-0.115449030428795"
"EDEpAzh1","-0.246272102733093","0.0197073967038032","-0.266384813847531","-0.295505093025446","-0.333677377370334"
"ETGudkQt","0.432304729244274","-0.0426700435238652","0.00171028023409209","-0.161265000511427","-0.0563101130948158"
"EUleKrLJ","0.587130993369853","-0.0115349155768438","0.791532561888254","0.739881929501283","-0.104857956131724"
"Ehw2Jz6s","-0.614994450883619","-0.0684966466994892","-0.919792659931646","-0.550755890508735","0.038961960629784"
"EjqzC4zH","-0.584835820879905","0.018834378461844","0.483220839601941","0.41684639006453","-0.165048574251501"
"EkMZO3Qj","-0.19105330516286","0.0321731232585731","-0.357554693334859","-0.296940023041601","-0.248751073049252"
"EnoNXWvU","-0.00497287356892108","0.0246997348274257","1.04331968883575","0.805007155120317","0.728872469597317"
"Epv8ANwr","-0.748654070123303","-0.0563649763763795","-0.914319583560732","-0.549973201091641","0.022368191204828"
"Etro9j0B","-0.313926342843482","0.0224616766593106","0.430847226620833","0.42910849342754","-0.127919460813791"
"F3MIZj76","-0.618589694900814","-0.0266307322965486","-0.56189248174654","-0.733889273865133","0.0307485872348141"
"FB8tU00K","-0.742425981700345","-0.0129840840818641","-0.60803089479227","-0.736628678097188","0.0740696817419177"
"FLhxBGMK","-0.114362806186707","0.127238752991496","0.265038225388224","0.438345213106495","0.241472884082523"
"FRreR8ka","-0.00739013207115458","0.107737512704608","-0.149306226482054","0.189532407506698","-0.333034460373209"
"FXne4oAV","-0.421066094126875","0.0975610744586035","0.455409125597717","0.655787644965651","0.783613594629809"
"FaW764jk","0.0229319100111659","0.0533070053532849","0.381152960468676","0.425455950960355","0.0156570955119592"
"FeAbMXly","-0.197156820753275","-0.0630097308228364","-0.18367140738325","-0.376888247738201","0.152439272073006"
"FeudaFXn","-0.673655979155297","-0.0611677923332088","1.23910458581328","0.65891839565181","0.532379326946981"
"FldUmFeM","0.0746053236785723","0.0281375419213348","1.03576910098146","0.804224469194332","0.722363172913645"
"Fnv5tfAm","0.0395175223799681","-0.00337313925827767","-0.362920788862347","-0.216977512038095","-0.802634323718958"
"FvrAd3Or","-0.36261636176008","0.0424458533436218","1.00588699236889","0.80605073868237","0.628878761950181"
"G48zHffi","0.170817647542164","0.029827923888994","1.02852857475298","0.803050436814245","0.735086788759253"
"G76zCv5N","0.0993595517481192","-0.0586293392211937","0.299909364400891","-0.060079008083945","0.151189897680933"
"G7JGUdNf","-0.193753290779792","0.112406997818352","0.308125957775989","0.441084624320771","0.139796335877347"
"GCo6MONx","0.621138460812344","0.0682968604315563","0.751894572465374","0.770452544168153","-0.0174844554234878"
"GE0vbpVQ","0.278559281930245","-0.02309529558606","0.418400516561198","0.33903758383655","-0.065784760666539"
"GN0DfOqt","0.122078923714892","-0.0699797594925381","0.166926774173104","-0.162699927036472","-0.136393266433217"
"GNsTAb1v","-0.281328558256758","-0.0448520291978604","0.284324215467155","-0.0559046773268437","0.141848679680575"
"GPwmO21z","-0.826336570683438","-0.0543397653853264","-0.777943613691534","-0.548799172202664","-0.0202709313367458"
"GQYpfLoh","-0.52573915238964","0.110883982701806","-0.32626711785825","-0.0972721693726512","0.664303844714528"
"GR9knT8n","-0.733146630975491","-0.147598727332555","-1.04609172810555","-0.880033317541825","-0.258758077626732"
"GXtFFbZy","-0.122356038072967","-0.0618622071003981","-0.188036810565452","-0.379497203152223","0.132082689177336"
"GYvzvvFD","-0.0394531944183389","0.00137819524364036","-0.439159902188872","-0.273402933731267","-0.170995287981742"
"GemPjTJ9","-0.0870577144659796","-0.00321417606356254","-0.428918001451046","-0.281490704591621","-0.0108404236378173"
"GkLYRm1K","-0.535602998488847","-0.0655334996261236","1.19923384529814","0.658396603870783","0.574947130550565"
"GmlqP8eI","-0.143090835787453","0.0231298308743858","-0.332926146437641","-0.293157035247492","-0.355617130596475"
"GqkIrOvf","-0.0870577144659796","-0.00321417606356254","-0.428918001451046","-0.281490704591621","-0.0108404236378173"
"H0fsegPi","0.516388348291653","0.0174048208500602","0.114360222883672","0.159398933025199","-0.0948201868276484"
"H4dHpJjU","0.632720411444199","0.0681088039982378","0.746048590654574","0.776844501340724","-0.0845606902760556"
"H5QwJCuU","0.562829961214656","-0.0527044393928662","1.05526401012998","0.657092122672662","0.524311976139442"
"H5uwmSZ0","-0.324281281916836","0.0329655562350104","-0.349702390811311","-0.304897345083921","-0.175587576852123"
"H8MtbVoL","-0.234755416609642","0.123286582760262","0.240780687601443","0.436388494800423","0.236736833100777"
"H9JrUYnp","-0.00739013207115458","0.107737512704608","-0.149306226482054","0.189532407506698","-0.333034460373209"
"HHYmmHVk","0.559589608368253","-0.0922891704630115","0.128506051105091","0.0651748223976993","-0.641843078322424"
"HJ5U4uqL","-0.635273577035735","-0.0159612022359681","-0.60400712391116","-0.735845992171204","0.067227775378577"
"HNQxYc4w","-0.202893047271473","-0.0950038641751798","-0.264579600236987","-0.525809763161545","-0.0365045306577449"
"HQYhKHZ8","-0.143090835787453","0.0231298308743858","-0.332926146437641","-0.293157035247492","-0.355617130596475"
"HSCMx0MC","-0.432783687812593","-0.0188816267701341","-0.191400841339115","-0.283144664197856","0.0377832562605708"
"HXYuE0fx","0.633478440770005","-0.00930579957700564","0.903582658266014","0.762886575562155","-0.0424383120457269"
"HdKcxEWr","0.241727500380267","-0.0285521461517151","0.0740167893964225","-0.160873656675657","-0.0269193805496644"
"HecW1iCC","-0.437715888812307","0.0163569472866593","-0.27178858506852","-0.293939721173477","-0.284632654970381"
"HpbKB8rv","-1.01736023427029","-0.0925933901711805","-1.40566272491948","-1.20346597979375","-0.603502419134767"
"HrkoYjCg","-0.730659101251131","-0.0243444112829713","-0.661935675893908","-0.735845992171204","0.035381288146783"
"I5P2uquT","0.0394721614435475","0.0272308024013591","0.258310027584516","0.345429527044681","-0.0617383051337528"
"I94qkDM7","-0.228000505259005","0.0101438341699642","-0.5132094386152","-0.270533080681177","-0.201201550068061"
"I9sQbtt8","-0.903823565299968","-0.0960714176472742","-1.45432071676764","-1.2163803223921","-0.480477583658072"
"IFxgw6ZX","-0.312620076936022","0.0317438459984192","-0.376601230026806","-0.299548978455623","-0.237632863948121"
"IPPPSyoU","-0.742425981700345","-0.0129840840818641","-0.60803089479227","-0.736628678097188","0.0740696817419177"
"IQOYQubU","0.641691693151724","0.0168816840884508","0.848771808323506","0.764191049778056","-0.0686343801793894"
"IYNE2SxU","-0.0480722469049558","0.00595658042308651","-0.412514171108661","-0.228065584766574","-0.719948525878487"
"IZRFk9kN","-0.0292635674823942","-0.0155281604292398","-0.0664579285015771","-0.167135155429642","0.0301942108015856"
"Iaq3v0t3","0.680928277515993","-0.119651919969784","1.06005338422893","0.658527049197707","0.391002255265629"
"IbVwu1t6","-0.244792224260912","-0.147874807110438","-1.07045859039135","-0.876902573837887","-0.248012311309038"
"IcHKTLyo","-0.217244247546857","0.130590006590586","0.25172899297805","0.440823726684703","0.204616688906202"
"IpW80wVB","-0.147938470379362","-0.148435311822776","-1.11428530031045","-0.878207048053788","-0.243369464603783"
"Itb0PYUV","0.882792718467017","-0.0320392700529323","0.901073093362311","0.766017326248313","-0.140211714583273"
"J8fpSwS0","-0.492220185910173","0.0757388713887178","-0.301818915742593","-0.0970112717365832","0.575750244852798"
"JE1SlbD0","-0.0233887677166056","-0.0300523195242846","0.067691824483459","-0.133354741537897","0.165880039322204"
"JEB4McNb","0.44167454150829","-0.0650163996352597","0.384622756361765","0.0585219815534996","-0.4057867738163"
"JEE4QVeQ","0.173593958044205","0.0743073333897321","0.418818261639726","0.314400468139197","0.368102250121313"
"JJSEU2VQ","-0.437319514933949","-0.0228067932151264","-0.17940065640347","-0.283796901305806","0.0125018109141396"
"JSsVriP2","-0.36261636176008","0.0424458533436218","1.00588699236889","0.80605073868237","0.628878761950181"
"JUvQNiOK","0.410911956461257","-0.0831456179233134","0.17172647133546","0.0602178022235032","-0.54793465373875"
"JZbrRtm2","0.0759997816212466","0.0150959087405527","1.03510844785483","0.802398199706295","0.743052001162799"
"JcE9G92B","-0.312620076936022","0.0317438459984192","-0.376601230026806","-0.299548978455623","-0.237632863948121"
"JnNYpXHr","-0.551797896558412","0.0669842201206075","-0.0560266675424621","-0.0974026181906854","0.639871285744742"
"JzpbnOtz","-0.569544958197031","0.0907214835118575","-0.301256350342108","-0.0972721693726512","0.625799713944532"
"JzzUhPQp","-0.535602998488847","-0.0655334996261236","1.19923384529814","0.658396603870783","0.574947130550565"
"K05R8dQK","-0.512914555496524","-0.0276272576542605","-0.582115834604068","-0.736237331643086","0.0526887428288032"
"K17pG2mG","0.297227191988514","0.0785866963257805","0.519789437503816","0.314139570503129","0.379742192270855"
"K8BellUe","-0.248639818754225","-0.0363051764012945","0.110183513692027","-0.141051165944149","0.220610607902909"
"KJ2eH6rr","-0.10807851749908","-0.0441423518931241","0.21946366854281","-0.056296020289836","0.1226546541506"
"KJEJ6Glk","-0.0233887677166056","-0.0300523195242846","0.067691824483459","-0.133354741537897","0.165880039322204"
"KSbO0oXS","0.582392540875208","0.0762292768765065","0.310367465837986","0.314270019321163","0.53460594499637"
"KXtvmd01","0.0397317232170422","-0.0843179666439732","0.296450103765556","-0.0767616160787416","0.126380883635745"
"KYiJqBuJ","0.394759153398251","0.071977867246832","0.442978588518355","0.314139570503129","0.41904670637692"
"KmbAyTcE","-0.0165839020782343","-0.0161683428416678","-0.0161038306418032","-0.164656645342544","-0.0116658774353341"
"KnNyl3rV","0.61686176808528","-0.089536369974418","0.165636402573198","0.0583915327354659","-0.548024844243598"
"Kp2DG8TZ","-0.325259630624193","-0.0681634372739624","0.656144017311774","0.410323996292809","-0.213908284558864"
"KqQtKWs5","0.0516592992246218","-0.148990829104714","0.944186906139181","0.478848745150394","0.317238220137236"
"Ku27g63R","-0.156867186844627","0.0383564098140088","0.856223247174633","0.658787946833775","0.609325836075773"
"L2aTVqDq","-0.663052334986763","-0.140569479539395","-1.08066778448421","-0.878337496871822","-0.277838027371331"
"L5jvq6G4","-0.23838187807543","-0.148598607104784","0.971840959972828","0.478457402187402","0.355590707655817"
