"PIDN","Ca","P","pH","SOC","Sand"
"4Ane1o2N",-0.101233105197024,-0.0460892980185048,-0.0084385700124061,-0.567606161391958,0.275753749836334
"4AyVUgSc",-0.205826557889705,-0.0767516248562679,0.0110908365135676,-0.558877649312196,-0.426259791878746
"4B1951On",0.173030886667223,0.0343131740471262,-0.0596484005960756,0.0700905658103949,-0.44436611373324
"4OL39Teo",0.0869128586063974,0.00906705151225472,-0.043568675375065,0.533012317556917,-0.0673894092743604
"4eQ90eLY",0.128589172806565,0.0212847643279276,-0.0513503640139393,0.831311058490932,-0.397805055462761
"4o5jwMj8",0.0298502304800672,-0.00766127046954472,-0.032914095825101,-0.903841606763567,0.289588972515594
"4vPgpl2c",-0.0687020925886438,-0.0365525964823928,-0.014512672679208,-0.548793299407655,0.352191883211365
"51r9aA0d",-0.139377531020479,-0.0572716122219963,-0.00131634601627419,-0.929576248867163,-0.292041413147309
"58SmeRoP",0.169571075231471,0.0332989053112833,-0.0590023939647567,-0.348337761551016,-0.646752220623916
"5HJp1AXn",0.209438970220789,0.0449864669609392,-0.0664464194609692,0.558569167803004,-0.00545939693835603
"5MBZW7fx",-0.0284777933662307,-0.0247605523551037,-0.0220232450096297,0.1462757780931,-0.1242426030328
"5Nq3gHaP",0.0778822690825874,0.00641966890475697,-0.0418825081299901,0.754131723115878,0.0679055424179434
"5RmwFFK3",0.195201702243045,0.0408127089218667,-0.0637880753008088,-0.296258343586303,-1.33022219632315
"5Tu5Jbov",-0.0731229378042376,-0.0378485992187971,-0.0136872244204398,-0.153419949667835,-0.234742520037123
"5YEolkev",0.0731490572220586,0.00503209362806792,-0.0409987356163374,-0.98448977551963,-0.419504048365623
"5a8sf6QV",-0.27073339795197,-0.0957795342785072,0.0232100660949527,-0.205523712925402,-0.57934454983656
"5eSvmqYm",-0.357664212674427,-0.121263931099452,0.0394415526425592,-1.31934881169052,0.231004309940466
"5hkN8fiv",0.280662567822502,0.0658661795242274,-0.0797450969211461,1.12836389417953,-1.21007214775496
"5oK8Gti5",-0.0303432858737996,-0.0253074349706776,-0.0216749252954071,-0.494309206827551,0.900768671944227
"5paniGaU",-0.258588201352829,-0.0922190820891532,0.0209423478428417,-0.774506435508033,1.5358855586751
"5vsr7ZUP",-0.0179820984042005,-0.0216836634960962,-0.0239829727785213,-0.698547874189788,-0.811203601793157
"60B4xMWI",-0.0248325035677389,-0.0236919092962677,-0.0227038836590574,-1.09372469818306,0.64283963301815
"64jOUtKy",-0.00390617932033345,-0.0175572060517705,-0.0266111903097205,0.786712000019853,-1.17978605852714
"6AJo4xNG",-0.0622670915514784,-0.0346661294051211,-0.0157141986640048,-0.0177411125608762,0.300742716082221
"6CAvhEte",0.036155841631554,-0.00581273497271182,-0.0340914624804874,-0.402294264973894,0.0104715970214085
"6CuGYjT5",0.428007906147046,0.10906153071894,-0.107257019873934,0.709935945212207,-1.1469921112133
"6DGH8ujZ",0.228206351738088,0.0504882605355641,-0.06995061416574,0.630778542110457,-0.784746678103512
"6PzsGdVm",0.136798136174478,0.0236912812877008,-0.0528831194459628,0.577324730198294,-0.735819392838976
"6UcSJMbq",0.131527325730313,0.0221461050995341,-0.0518989679791603,-1.16598939681891,0.416476607020395
"6WJbkH8U",0.282574239784548,0.0664265999807452,-0.0801020391381774,-0.0109415833594253,-0.918835055224593
"6eUWsVzw",-0.0703497683274862,-0.0370356245374612,-0.0142050231227737,-0.62015356445896,-0.841707670145374
"6gNyO7Do",-0.119966460563771,-0.0515811165810957,-0.00494072857841427,0.287872358170043,-0.793440343676163
"6jT0AyHe",0.0794593624939546,0.00688200524023593,-0.0421769787451874,0.122332158802924,-0.76336862734774
"6nBgCvWu",-0.485635333707868,-0.1587795904252,0.0633359741565889,-1.03373498813311,1.3467963316766
"6ro5mqg6",-0.0848766518204845,-0.0412942854586681,-0.0114926027371135,-0.368183681286147,0.843940995237514
"6sGqObX4",-0.0257667527072902,-0.0239657911858827,-0.0225294431871816,-0.28762211146893,-0.45448725124261
"6uEGy0n4",0.229445815807884,0.0508516183885972,-0.070182043543681,0.108422649274968,-0.999548711674186
"7BZ4LxP8",0.197770922572478,0.0415658944361721,-0.0642677931701073,-0.0479936730331147,-0.785469814607476
"7CmigXKi",0.152815472873135,0.0283868793416991,-0.0558738332220017,-0.667856046541346,-0.239997891970332
"7Ga0LpfR",0.254792163558278,0.0582820834785077,-0.0749146450251577,0.39312137774397,-1.19146148195843
"7PQsFvsG",0.235327840033744,0.0525759763157696,-0.0712803191942608,1.14333784277371,-1.0482193943169
"7aF7nnwn",-0.2935418907204,-0.102466008832485,0.0274688061599564,-1.11174753354479,0.0759982180920701
"7asGzfX9",0.122848263415677,0.0196017752348473,-0.0502784369435819,-0.209933735557811,0.313219685942384
"7cg7C92o",-0.0299564864975381,-0.0251940419370771,-0.021747147428519,0.94135935011699,0.286115064271851
"7eOxTpsB",-0.150266489057186,-0.0604637889945254,0.00071681077001096,-1.74597360568558,1.63150726675765
"7ey0v7ma",0.220193708479889,0.048139296235292,-0.0684545150934897,0.397485859503808,-1.24643594052741
"7gocyrYl",0.205715167900375,0.0438948073886785,-0.0657511211658512,0.907863002300923,-0.141533089904128
"7gqR3GoA",-0.126227440317681,-0.0534165680610568,-0.00377169537684025,-0.902039613521829,0.0614351258427776
"7og7aUXB",0.115370132210893,0.0174095070074041,-0.0488821405159088,-0.217793643391383,-0.243465985508586
"7onRfa8F",0.00864967249515498,-0.0138763673168239,-0.028955584992866,0.21928655107901,0.682208707796942
"7umkNuxM",0.150903171993117,0.0278262745133308,-0.0555167735751081,0.614915683910197,-0.189556451464778
"7vPr9ExD",-0.274097868857963,-0.0967658532487664,0.0238382710004835,-0.070442770834112,-0.4480835222261
"7zNjpCzu",-0.243694962095148,-0.0878530213268816,0.0181615224999166,-0.511910854101301,-0.0473621496759263
"7ztsQNj3",-0.27431035875807,-0.0968281461992242,0.0238779465397741,-0.3608801773659,-0.0233959870838245
"86gppwMI",-0.0486459995686686,-0.0306730078137409,-0.0182574921093563,-0.685249826384775,0.4418833898867
"88thAGdL",-0.356214991054033,-0.120839081303974,0.0391709579022358,-0.752362646649659,0.112091441353885
"8GhU8STP",0.201286854668906,0.0425966153494285,-0.0649242784993621,0.726418561528324,-0.697370594694822
"8NlzDcWe",-0.201857399822778,-0.0755880374730647,0.0103497260572312,-0.501427499256455,-0.486920140520414
"8QAejdLW",-0.17470672914331,-0.0676286220717547,0.00528022627974405,-0.288701272076799,-0.745429898981763
"8RDeFxWM",-0.216615162511781,-0.0799143822997712,0.0131052555817629,-0.986184155219415,1.12193963769945
"8UXP2NBS",-0.0468889505392057,-0.0301579161877893,-0.0185855635507233,-0.773784770823894,0.142522150892269
"8ZoV3KGT",-0.148882935115793,-0.0600581901539047,0.000458477321057235,-0.83282897138882,-0.365772196476412
"8ajs2uG8",0.188989592795665,0.0389915841255836,-0.0626281670306595,-0.281672840917002,-0.708988585680515
"8bXnz62p",-0.0147165432800786,-0.0207263424024255,-0.024592708396862,0.992412357543504,0.861165773417004
"8nO1O1LG",0.222128909356646,0.048706614363265,-0.0688158505658223,1.29858969215303,-0.923789944277695
"8xE1p8g8",0.138652454362093,0.0242348880705933,-0.0532293527213941,-0.484849196152514,-0.362329748766928
"8yMDVMRM",0.18499375371715,0.0378201750109374,-0.0618820747680207,-0.238950274604316,-0.372098371378461
"98R5VaPi",0.00254025759286798,-0.0156673864647608,-0.0278148515703527,-1.14464765787911,0.807512794298221
"9DcTz2Ua",0.263337680626115,0.0607872635886012,-0.076510240853539,0.941518423544285,-0.906754961567841
"9G7nfUrK",-0.0492870910718297,-0.0308609484228017,-0.0181377892382562,-0.592056305763564,1.05036127100483
"9O6GZ1HT",0.0712795977334778,0.00448404806333027,-0.0406496751981523,-1.50274381731025,0.0329153819124838
"9S7fCoAM",-0.485545344316966,-0.158753209384659,0.0633191715809715,-0.780758226611149,1.01622455051888
"9iQwmFJR",0.078462681716198,0.00658982106451814,-0.0419908812067247,-0.528108495979612,0.121273761453188
"A3Mt6SAQ",0.105471049764177,0.0145075194205996,-0.0470338106218372,-0.786500015908164,0.0243757036484344
"AJIsQIcV",0.00459593560858437,-0.0150647495924864,-0.0281986822081403,-0.309689746814572,0.126779958413169
"AMHKXMh8",0.158571892978619,0.0300744155129015,-0.0569486564110269,0.380174680445094,-0.813338888441226
"ASwA2J4E",-0.125447647271626,-0.0531879660919239,-0.00391729622479467,-0.551864234197355,0.802799851720513
"AaFvEoHq",-0.0566017928617379,-0.0330053061357261,-0.0167720079087966,-1.86963596004124,1.03568994113303
"AiIPD6hX",0.150646528053125,0.0277510374868593,-0.0554688537129417,0.726538213308928,-0.40641591971543
"AsIURvJS",0.294114336817452,0.0698096628575593,-0.0822567748362805,0.85138454846698,-1.15739518742638
"AsvgbJ0C",0.161487246303443,0.0309290724172487,-0.0574930032968174,0.928928258521021,-0.657859334495958
"AxEhbkCM",0.0225742066500278,-0.00979428945890285,-0.031555536339671,-1.23387642598971,-0.319336269919039
"B7VPkIpx",-0.0789767239784683,-0.0395646789569814,-0.0125942213024666,-0.603486465270099,0.989548805423975
"BBwHqHiH",-0.15487154601483,-0.0618137947349102,0.00157665454689952,-0.284661761202394,-0.646929776168272
"BMyps8hr",0.189787736305459,0.03922556566583,-0.0627771942275589,0.404256145453483,-0.974573395360465
"BUHS4dQw",0.174615751733198,0.0347777886993401,-0.0599443223135962,1.92285500971975,-0.457846853836172
"BZB3EYWQ",-0.155757635711733,-0.0620735583357339,0.00174210281793186,-0.212242883575946,0.931314508023506
"C5UPCZcL",0.459307062544506,0.118237104700851,-0.113101113681623,1.20755959542738,-1.03501863269001
"C5gIfQbJ",0.198497153749139,0.041778794356055,-0.0644033930907115,0.750517201786737,-1.39720582619323
"CDRuu4Pn",-0.228843148818097,-0.0834991048903297,0.0153884321040234,-0.722611962043684,0.851334155325379
"CQhTYkqE",0.00355507455738113,-0.0153698855347759,-0.0280043354485422,-0.444847783333028,-1.68844183460047
"CSEobMXv",0.119129211000835,0.0185115081317456,-0.0495840255379822,0.669103135680039,-1.09757086921612
"CYMQE4x0",0.0575526965514161,0.000459907740218927,-0.0380866253453663,0.337204331111383,0.644093216491017
"ChQdtl4J",-0.368867438003298,-0.124548237600742,0.0415333885674373,-1.15037331183139,0.816551353579701
"ChnD1nrN",-0.139266328588975,-0.0572390124252389,-0.0013371094334443,-0.574880666899717,-0.644548946276167
"CvtbbIcq",-0.030905735101622,-0.0254723210281616,-0.0215699062972042,1.19253849611849,-0.399257055523588
"Cxk06b77",-0.0479737266875779,-0.0304759261583075,-0.0183830170829871,0.142009881203213,0.34469056726543
"D3QD3ZEJ",-0.00647425427549637,-0.0183100557913278,-0.0261316863016072,0.739956079646344,-0.0161494616158485
"D8J5C6lA",0.134101389237508,0.0229007104264151,-0.052379590153508,0.627664399137609,-0.431085991204323
"DCeQwYfT",0.0427868820043981,-0.00386879754687734,-0.0353295923996891,0.106047242809139,-0.460206205382323
"DDEftkx3",-0.274322627033538,-0.0968317427328738,0.0238802372389796,-0.691280191124983,1.32260144668149
"DEwCfeDW",-0.0359122961645911,-0.026940030599783,-0.0206350947599743,0.468209614633016,0.751390362956515
"DMkIV4oL",-0.14666307530693,-0.0594074222019817,4.39911030208837e-05,-1.28348719313589,0.717698435228316
"DnzGfbxS",0.091260442131697,0.0103415770544882,-0.0443804444092193,0.649894767402201,-1.01617556249121
"DoZxo6f6",-0.127015197248069,-0.0536475047004586,-0.00362460753394812,-0.679773925064961,0.632750158796557
"DvhBPGIk",0.0836353811751925,0.00810623530806769,-0.0429567136557997,-0.215680945268945,-0.00905828092177719
"Dx7GoUcT",-0.508893692353783,-0.165597946413565,0.0676787119611967,-1.66293347912535,1.59727958822438
"E5hIjohO",-0.0508951717822085,-0.0313323689090153,-0.0178375327584186,0.915172625838148,-1.14543407815626
"E6x4XGHt",0.0496112773859541,-0.00186817670233731,-0.0366038250430265,-0.399111714820265,0.571491193442026
"EDEpAzh1",0.181845713400392,0.0368973042326438,-0.0612942811965935,-0.655314168441333,-1.1118486600901
"ETGudkQt",-0.179545294596313,-0.069047082515754,0.00618367013116631,-0.878112946077227,0.715578412074528
"EUleKrLJ",0.256557794963415,0.0587996910899365,-0.0752443189444925,1.21933358291843,-0.507545256941653
"Ehw2Jz6s",0.135332115153265,0.0232615066264175,-0.0526093879669667,-0.149127794077153,-0.204112219974306
"EjqzC4zH",0.00659746054121057,-0.0144779880880312,-0.0285724015287557,-0.545858587160953,0.722731985915671
"EkMZO3Qj",-0.212755871818666,-0.0787830033315111,0.0123846592642363,-0.725465577976964,0.794105053678871
"EnoNXWvU",0.101788227435597,0.013427873429219,-0.0463461639999297,-1.2860359955607,0.420157872903701
"Epv8ANwr",0.0846607690563841,0.00840683517870165,-0.0431481713069534,0.681850987464483,0.0668914391771234
"Etro9j0B",0.0211962970519572,-0.0101982336194716,-0.0312982567872326,0.62634418654434,0.257723263000456
"F3MIZj76",0.0145732514853934,-0.0121398273100448,-0.0300616196366309,0.0994014430578417,-0.389620762382552
"FB8tU00K",0.249969020158151,0.0568681441208062,-0.0740140807377267,0.639188728313336,-0.0961904499657126
"FLhxBGMK",-0.301855112494173,-0.104903089897695,0.0290210284394677,-0.885067717216724,-0.788993406284811
"FRreR8ka",-0.306123367660555,-0.10615435975799,0.0298179854970551,-0.330365738374032,0.689031804513024
"FXne4oAV",0.0469083803454365,-0.00266055051094159,-0.0360991474198754,-0.242599744844158,-0.667403264080406
"FaW764jk",-0.072688888707263,-0.0377213545879676,-0.0137682688935767,0.204518703290988,0.511505232209222
"FeAbMXly",-0.0634431625910604,-0.0350109031330336,-0.0154946058611655,-1.16702579168192,0.585831842111382
"FeudaFXn",0.439187915298188,0.112339031229883,-0.109344520936915,-0.298313827796135,-1.06329136418591
"FldUmFeM",0.134750840174272,0.0230911016638728,-0.0525008538754352,-0.382906043258077,-0.0335142734937401
"Fnv5tfAm",-0.135710603184463,-0.0561966258160234,-0.00200102486153015,-0.12538783403092,0.155670593398832
"FvrAd3Or",0.157043245545769,0.0296262814662755,-0.0566632314978754,-1.16369956779426,0.614931957885808
"G48zHffi",0.101193971334361,0.013253662956839,-0.0462352061083714,-1.03373726497722,0.580879088950755
"G76zCv5N",-0.0555201511104845,-0.032688215036384,-0.0169739691303824,-0.967284976107664,0.13022315948934
"G7JGUdNf",-0.164186458609658,-0.0645445287062519,0.00331590982660443,-0.336265663007383,-0.830745866376417
"GCo6MONx",0.330956165988988,0.0806101114351377,-0.0891357815095323,0.750033823869549,-0.513834531454505
"GE0vbpVQ",0.105340158470125,0.0144691476914416,-0.0470093709535172,-0.615640710335471,0.403697887191359
"GN0DfOqt",-0.0811616612860688,-0.0402052091251795,-0.0121862557193888,-0.888936745488985,0.802895451068265
"GNsTAb1v",0.195299134520029,0.0408412718982723,-0.06380626759198,-0.13638884613596,-1.54375117690338
"GPwmO21z",0.0704865851246787,0.00425157068380527,-0.0405016060292057,0.0641669528334959,-0.304086139441325
"GQYpfLoh",0.267944139224218,0.0621376802300201,-0.0773703463409421,-0.429655639889659,-1.52527819408019
"GR9knT8n",0.236571421127637,0.0529405411041819,-0.0715125172918035,0.958659116534247,-1.00087009891738
"GXtFFbZy",0.0906846526843151,0.0101727802151943,-0.0442729345613101,-0.445013873993135,-0.229195898756834
"GYvzvvFD",0.0122833313004966,-0.0128111339677187,-0.0296340519347186,-0.489848506178576,0.0915942602556399
"GemPjTJ9",-0.0450185790567955,-0.0296096032654671,-0.0189347942539291,0.0584709277716045,-0.310793086821455
"GkLYRm1K",0.254088102860459,0.0580756829947837,-0.0747831847163842,-0.265351750320055,-1.32933807894107
"GmlqP8eI",0.264139743441321,0.0610223941015647,-0.076659999852542,-1.23481925972394,-0.305382480261565
"GqkIrOvf",-0.024363069738437,-0.0235542913753349,-0.0227915350736868,0.546125201593985,-0.48612402381
"H0fsegPi",-0.369233070893237,-0.124655425525849,0.0416016585514856,-0.789897523779791,0.527976205151431
"H4dHpJjU",0.216774852001795,0.0471370337413792,-0.0678161554610677,1.01340202271,-0.597542834723808
"H5QwJCuU",-0.0102254280716071,-0.0194097395095769,-0.0254312772785962,0.298198780234895,-0.990578153759765
"H5uwmSZ0",-0.0562479487841418,-0.0329015741861868,-0.0168380767176969,-1.05646482919541,0.662658139375559
"H8MtbVoL",-0.341890306067952,-0.116639696336907,0.0364962914747715,-0.916100206597268,-0.346467813055152
"H9JrUYnp",-0.347067862878639,-0.118157534548223,0.0374630308754138,-0.110489760612357,0.726945016035826
"HHYmmHVk",-0.267801920606307,-0.0949201505008789,0.0226627085756121,-0.836583730302172,1.29051567393196
"HJ5U4uqL",0.227895689840163,0.05039718775419,-0.0698926082166052,-0.227176116232163,-0.208698719107642
"HNQxYc4w",0.0283924791929377,-0.00808862079849375,-0.0326419084484804,-0.91168974803703,-0.104458830547722
"HQYhKHZ8",0.1241603518039,0.0199864234318808,-0.0505234265377865,-0.485583280365158,-0.0919813019711877
"HSCMx0MC",-0.171878426632487,-0.0667994847428846,0.00475213328644186,-0.718575579519857,0.970017061458563
"HXYuE0fx",0.320892491561743,0.0776598725192881,-0.0872567194461335,0.610493203298832,-1.03049492586733
"HdKcxEWr",-0.0480209672419842,-0.0304897750683675,-0.0183741964544701,0.40007820242634,0.328445981103724
"HecW1iCC",0.189127711547065,0.0390320746361157,-0.0626539561902627,-0.817720449623913,-0.994633179869914
"HpbKB8rv",0.241968177722893,0.054522639317096,-0.0725201850832108,1.19348951421962,-0.983485252367373
"HrkoYjCg",0.0499052517749405,-0.00178199598485475,-0.0366587151456376,1.25863436378812,-0.692140912184968
"I5P2uquT",0.109388381649464,0.0156559135839665,-0.0477652442337451,-0.378156421178208,0.0686967638119962
"I94qkDM7",-0.0860487380004383,-0.0416378909961711,-0.0112737539764836,-0.806207499768718,0.0361741861745456
"I9sQbtt8",0.239294058900133,0.0537387020510855,-0.0720208808510243,1.43861997496525,-1.02307119158273
"IFxgw6ZX",0.0465182959672477,-0.00277490656660672,-0.0360263119200906,-0.555298927405675,0.113708842784289
"IPPPSyoU",0.190675342893226,0.0394857739541772,-0.0629429257283497,0.0498446498170388,-0.275215403449683
"IQOYQubU",0.313120506349733,0.0753814588651456,-0.0858055553932059,0.625816792948277,-0.695752978551212
"IYNE2SxU",-0.0922612568035168,-0.0434591357980369,-0.0101137692725455,-0.229013648190157,-0.43153709647627
"IZRFk9kN",0.00893176885361209,-0.0137936687298658,-0.0290082572617507,-0.175509771023039,0.387146522886065
"Iaq3v0t3",0.0968331984617887,0.0119752708620973,-0.0454209743949759,-0.490669371042236,-0.162418766494649
"IbVwu1t6",0.185515232134092,0.0379730501790045,-0.0619794438072559,0.194240303443691,-0.750522395883541
"IcHKTLyo",-0.144303341096094,-0.0587156490578681,-0.000396612084944209,-0.15176847451537,-0.954684535411826
"IpW80wVB",0.0667847473979103,0.00316635019096959,-0.0398104089035915,0.237513288297169,-0.584215399450353
"Itb0PYUV",0.297104078107034,0.0706861271315791,-0.0828150112416058,1.43308856300003,-0.783246631552842
"J8fpSwS0",-0.0894709983750968,-0.0426411513669711,-0.0106347587777037,-1.90747068980031,1.63785085848811
"JE1SlbD0",0.117534391985034,0.0180439754071759,-0.0492862452458789,1.6054717459693,-1.08603587572626
"JEB4McNb",0.265637507702059,0.0614614745230097,-0.0769396583433462,0.206647576613835,-0.977467891233789
"JEE4QVeQ",-0.0859822328167434,-0.0416183945207574,-0.011286171644464,-0.886148140929542,-0.707460489433155
"JJSEU2VQ",-0.225447858202923,-0.0825037508995063,0.014754472625772,-0.679123006983227,1.2789829408199
"JSsVriP2",0.239201618846624,0.0537116025810842,-0.0720036206943149,-1.38211157418404,0.371900542733463
"JUvQNiOK",0.0690400874589316,0.00382751943532495,-0.0402315198983247,0.354981652866627,0.0661088450830359
"JZbrRtm2",0.135731828592409,0.0233786855109168,-0.052684021378963,-1.25733513777581,0.245942649762945
"JcE9G92B",0.126160574296956,0.0205728031167596,-0.0508969026704088,0.77002157429577,-0.0993927018972931
"JnNYpXHr",0.138583338701423,0.0242146263149813,-0.0532164476322152,0.583566450860584,-0.609926392103899
"JzpbnOtz",-0.106612176558262,-0.0476662116772072,-0.00743420436005016,-1.41377942002632,1.10438876069299
"JzzUhPQp",0.202532282407134,0.0429617214949785,-0.0651568213973393,-0.0131937238661347,-1.38430475697121
"K05R8dQK",0.170160965860783,0.0334718360140073,-0.0591125367472073,0.62068420656169,-0.535057269130254
"K17pG2mG",-0.24145072282676,-0.0871951063601422,0.0177424842151524,-1.46724051026851,0.225606512568643
"K8BellUe",0.212135992335008,0.0457771184924248,-0.0669500001337755,-0.524593051694971,-1.21072667040454
"KJ2eH6rr",0.105872161058623,0.014625108096487,-0.0471087050375939,-0.461232352633814,-1.38040848987966
"KJEJ6Glk",0.142772275758923,0.0254426434982104,-0.0539985946270944,1.24567576337372,-1.23000427935772
"KSbO0oXS",-0.0100319528360981,-0.0193530208455165,-0.0254674024511542,1.03146777258137,-1.68236003598735
"KXtvmd01",-0.124587033485564,-0.0529356709385471,-0.00407798770267559,-0.901877889070683,0.629974493471411
"KYiJqBuJ",-0.154608136075089,-0.0617365742066962,0.0015274713555644,-1.18890982902621,-0.399240982585346
"KmbAyTcE",0.0761753846785556,0.00591928340142647,-0.0415638032917712,-0.284702062572135,0.24925429699592
"KnNyl3rV",-0.0496845751160113,-0.0309774737440501,-0.0180635720928559,-0.0880393298538862,0.592646724930932
"Kp2DG8TZ",-0.0636656497851198,-0.0350761268624912,-0.0154530636541942,0.11884861129059,0.732199462596965
"KqQtKWs5",-0.287542132025004,-0.100707136194382,0.0263485474477365,-0.739432311448411,-0.133271058968109
"Ku27g63R",-0.000856615915940299,-0.0166632044922969,-0.0271805965384843,0.854021967964851,-1.40628677386324
"L2aTVqDq",0.305948299603468,0.0732788746044638,-0.0844663803527978,1.05303868082036,-1.14669620754769
"L5jvq6G4",-0.284488690343719,-0.0998119976899987,0.0257784170776036,-0.741987784691304,-0.136218424098675
