"id","relevance"
513,2.08954640302148
514,2.07284684591369
515,2.09264732494162
518,1.91612068922226
519,2.27411928535839
520,2.68257757436599
521,2.4261253920982
522,2.22977433513188
523,2.21158650129969
525,2.50540480126783
526,2.55678327425109
527,2.08332089372687
528,2.50716893072954
529,2.36594145222203
530,2.2871128035512
531,2.13855044825472
532,2.4261253920982
534,2.17397792514859
535,2.4261253920982
537,2.50540480126783
538,2.27411928535839
539,2.67475127392249
540,2.56219264239453
541,2.4261253920982
543,2.4261253920982
545,2.67475127392249
546,2.31852284348517
547,2.21158650129969
548,2.70440168564256
550,2.4261253920982
552,2.4291711285841
553,2.3512280070195
554,2.28947236742481
555,2.06108641905708
556,2.23074261367485
558,2.08954640302148
560,2.4261253920982
561,2.10113974478683
564,2.55678327425109
565,2.17397792514859
566,2.50540480126783
567,2.31852284348517
569,2.50540480126783
570,2.67475127392249
574,2.18620115812321
575,2.46058665189898
577,1.91612068922226
578,2.27411928535839
579,2.25184679719523
580,2.45129049828475
586,2.08332089372687
587,2.73748623254648
588,2.17397792514859
589,1.91612068922226
590,2.70440168564256
592,2.4261253920982
594,2.12202610483588
596,2.67475127392249
597,2.73012950994522
598,2.27411928535839
599,2.66690986835774
601,2.06108641905708
602,2.68210799652376
603,2.06108641905708
604,2.24944460993953
607,2.4261253920982
608,2.4261253920982
609,1.91612068922226
610,2.31852284348517
612,2.17397792514859
613,2.06768320914139
614,2.07577410265281
615,2.06768320914139
616,2.68257757436599
617,2.56219264239453
618,2.54103940442571
620,2.73012950994522
621,2.4261253920982
622,2.67475127392249
623,1.91612068922226
624,2.67475127392249
625,2.06768320914139
627,2.12202610483588
628,2.4261253920982
629,2.67475127392249
631,2.50716893072954
632,2.4261253920982
633,2.17397792514859
638,2.56219264239453
639,1.98405861393861
641,2.09264732494162
645,2.60986604530617
647,2.73012950994522
648,2.23854301401242
649,2.06108641905708
650,2.43318564886707
651,2.73748623254648
654,2.50540480126783
655,2.27411928535839
656,1.91612068922226
657,2.08332089372687
658,2.4291711285841
664,2.28147600795966
665,2.71175840824383
667,2.1790585630043
672,2.27411928535839
673,2.68946471912502
675,2.18256886581278
676,2.18620115812321
678,2.13855044825472
681,2.4291711285841
683,2.55678327425109
684,2.17397792514859
685,2.67475127392249
689,2.67475127392249
692,2.35184115664676
693,2.4261253920982
694,2.67475127392249
695,2.4261253920982
697,2.17462793577926
698,2.4261253920982
699,2.50716893072954
701,2.50540480126783
702,2.4261253920982
703,2.19968330628398
704,2.31852284348517
705,2.29446952615246
706,2.28147600795966
707,2.5695493649958
708,2.28147600795966
709,2.2132963591589
710,2.67475127392249
711,2.67475127392249
714,2.35858472962076
716,2.12202610483588
717,2.70440168564256
719,2.27411928535839
720,2.12202610483588
721,2.17397792514859
723,2.50540480126783
724,2.70440168564256
725,2.67475127392249
727,2.27411928535839
728,2.35858472962076
729,2.3512280070195
730,2.4261253920982
732,2.07577410265281
733,2.4261253920982
735,2.50716893072954
736,2.21158650129969
738,2.4261253920982
741,2.4261253920982
744,2.31852284348517
746,1.98405861393861
747,2.3512280070195
750,1.91612068922226
752,2.4261253920982
754,2.21158650129969
755,2.36594145222203
757,2.21158650129969
761,2.27411928535839
762,2.31852284348517
766,2.4261253920982
767,1.96430358036282
768,2.58818081341229
769,2.73012950994522
770,2.4261253920982
772,2.17397792514859
774,2.50540480126783
775,2.27411928535839
776,2.28147600795966
777,2.06108641905708
779,2.28147600795966
780,2.73012950994522
781,2.05253515731509
782,2.12202610483588
783,2.4261253920982
785,2.2871128035512
786,2.23074261367485
788,2.73012950994522
789,2.27411928535839
792,2.27411928535839
793,2.27411928535839
794,2.73012950994522
795,1.96430358036282
796,2.27411928535839
797,2.17397792514859
798,2.67475127392249
799,2.73012950994522
802,2.12202610483588
803,2.67475127392249
804,2.71046040025564
805,2.67475127392249
806,2.68210799652376
807,2.53447342209012
808,2.28147600795966
809,1.91612068922226
810,2.50716893072954
813,2.31852284348517
814,2.4261253920982
815,2.68210799652376
816,2.12038815961289
820,2.17397792514859
821,2.17397792514859
822,2.4261253920982
823,2.3512280070195
825,2.27411928535839
827,2.67475127392249
829,2.16727121317799
830,2.21158650129969
833,2.27411928535839
834,2.27411928535839
835,2.21158650129969
836,2.27411928535839
838,2.73012950994522
839,2.27411928535839
840,2.27411928535839
841,2.27411928535839
842,2.50716893072954
845,2.13855044825472
846,1.90132501141761
848,2.4261253920982
849,2.31852284348517
850,2.17397792514859
851,2.06768320914139
853,2.68882279490806
854,2.3512280070195
855,2.4258289262658
856,2.67475127392249
858,2.4261253920982
859,2.10113974478683
860,2.3512280070195
861,2.67475127392249
863,2.25044638070392
864,2.27411928535839
865,2.22241761253062
866,2.08782911167787
870,2.56219264239453
871,2.15081194546267
873,2.09795220863664
874,2.27411928535839
875,2.08314492712789
877,2.50716893072954
879,2.50716893072954
880,2.27411928535839
883,2.13855044825472
884,1.91612068922226
887,2.27411928535839
888,1.91612068922226
889,2.23072458109305
890,2.21158650129969
891,2.21158650129969
892,2.20496892224653
896,2.25184679719523
897,2.22241761253062
900,2.73012950994522
901,2.50716893072954
903,2.56219264239453
904,2.56219264239453
905,2.60986604530617
906,2.74484295514775
907,2.08332089372687
911,2.13673955003841
913,2.21158650129969
914,2.21158650129969
915,2.08954640302148
916,2.13855044825472
917,2.21158650129969
919,2.06768320914139
920,2.23072458109305
921,2.22920116986622
924,2.68210799652376
925,2.28147600795966
926,2.50716893072954
927,2.31852284348517
930,2.06108641905708
931,2.06108641905708
932,2.06108641905708
933,2.2132963591589
935,2.1790585630043
936,2.1790585630043
937,2.10644344584082
938,2.06108641905708
939,2.1790585630043
941,2.25184679719523
942,2.67475127392249
943,2.67475127392249
945,2.50540480126783
946,1.91612068922226
947,2.06768320914139
948,2.06768320914139
949,2.06768320914139
950,2.30402957826155
951,2.68882279490806
952,2.19968330628398
953,2.20464749602874
955,2.17397792514859
956,2.50540480126783
957,2.67475127392249
959,2.3512280070195
960,2.50540480126783
961,2.60986604530617
964,2.67475127392249
965,2.50540480126783
966,2.06768320914139
967,2.27411928535839
968,2.4261253920982
970,2.73012950994522
971,2.73012950994522
972,2.12202610483588
973,2.67475127392249
975,2.67475127392249
976,2.4261253920982
977,2.4261253920982
979,2.4291711285841
980,2.73012950994522
981,2.50716893072954
982,2.67475127392249
983,2.31852284348517
985,2.4261253920982
986,2.50716893072954
987,2.46058665189898
988,1.91612068922226
989,2.27411928535839
990,2.4261253920982
992,2.50716893072954
993,2.27411928535839
994,2.67475127392249
995,2.23074261367485
996,2.2871128035512
997,2.4261253920982
998,2.4261253920982
999,2.4261253920982
1002,2.67475127392249
1003,2.28147600795966
1005,2.46794337450025
1006,2.3512280070195
1009,2.56219264239453
1010,2.67475127392249
1011,2.4261253920982
1012,2.67475127392249
1013,2.70440168564256
1014,2.68210799652376
1015,2.28147600795966
1016,2.27411928535839
1017,2.27411928535839
1018,2.67475127392249
1021,2.3512280070195
1023,2.73012950994522
1024,2.25044638070392
1025,2.31852284348517
1027,2.12202610483588
1029,2.7178171228569
1030,2.35919787924803
1032,2.29446952615246
1033,2.5695493649958
1034,2.32587956608643
1035,2.2132963591589
1036,2.06108641905708
1037,2.68210799652376
1039,1.91612068922226
1041,2.21158650129969
1042,2.08332089372687
1043,2.08782911167787
1044,2.21158650129969
1045,2.31852284348517
1046,2.30402957826155
1047,2.18620115812321
1048,2.31852284348517
1049,2.17397792514859
1050,2.21158650129969
1052,2.08332089372687
1054,2.06768320914139
1055,2.06108641905708
1057,2.4261253920982
1058,2.4261253920982
1059,2.67475127392249
1061,2.4261253920982
1063,2.31852284348517
1064,2.17397792514859
1066,2.50540480126783
1067,2.27411928535839
1069,2.4261253920982
1070,2.73012950994522
1071,2.08954640302148
1075,2.08782911167787
1077,2.68210799652376
1078,2.32587956608643
1079,2.73748623254648
1082,2.27411928535839
1085,2.21158650129969
1087,2.50716893072954
1088,2.50540480126783
1089,2.73748623254648
1091,2.50716893072954
1092,2.4261253920982
1093,2.67475127392249
1094,2.4261253920982
1096,2.50716893072954
1099,2.4261253920982
1100,2.17397792514859
1102,1.91612068922226
1105,2.17397792514859
1106,2.21158650129969
1109,2.56219264239453
1110,2.21158650129969
1111,2.50540480126783
1112,1.91612068922226
1113,2.08954640302148
1114,2.06768320914139
1115,2.50540480126783
1117,2.4261253920982
1118,2.50540480126783
1119,2.35858472962076
1120,2.1790585630043
1122,2.7178171228569
1123,2.29682909002608
1124,2.2132963591589
1125,1.91612068922226
1126,2.32587956608643
1127,2.32587956608643
1130,2.32587956608643
1131,2.1790585630043
1133,2.66535714702177
1136,2.2132963591589
1137,2.12202610483588
1139,2.4261253920982
1140,2.08332089372687
1141,2.71175840824383
1143,2.12938282743715
1144,2.17462793577926
1147,2.06108641905708
1149,2.06108641905708
1150,2.50540480126783
1152,2.22241761253062
1153,2.67475127392249
1154,2.4261253920982
1156,2.67475127392249
1157,2.12202610483588
1158,2.70440168564256
1160,2.27411928535839
1161,2.56219264239453
1162,2.55678327425109
1163,2.27411928535839
1166,2.50540480126783
1167,2.10113974478683
1169,2.4261253920982
1170,2.27411928535839
1173,2.28147600795966
1174,2.43652785118537
1175,2.4261253920982
1178,2.71046040025564
1179,2.67475127392249
1181,2.19968330628398
1182,1.91612068922226
1183,1.91612068922226
1184,2.08332089372687
1186,2.50716893072954
1187,2.50540480126783
1188,2.4261253920982
1189,2.27411928535839
1190,2.27411928535839
1193,2.31852284348517
1194,2.4261253920982
1197,2.4261253920982
1198,2.4261253920982
1199,2.67475127392249
1200,2.67475127392249
1201,2.27411928535839
1202,2.21158650129969
1203,2.13855044825472
1204,2.23072458109305
1207,2.60986604530617
1209,2.21158650129969
1210,2.21158650129969
1211,2.4261253920982
1213,1.98405861393861
1214,2.08782911167787
1217,2.4261253920982
1219,2.06768320914139
1221,2.06768320914139
1222,2.28147600795966
1223,2.28147600795966
1225,2.67475127392249
1226,2.3988041915938
1229,2.46058665189898
1232,2.60986604530617
1233,2.19968330628398
1234,2.67475127392249
1235,2.67475127392249
1236,2.17397792514859
1239,1.98405861393861
1240,2.50716893072954
1241,2.27411928535839
1242,2.73012950994522
1244,2.33548479144723
1245,2.73012950994522
1246,2.73012950994522
1247,2.4261253920982
1249,2.27411928535839
1250,2.31852284348517
1251,2.56219264239453
1254,1.98405861393861
1255,2.50716893072954
1256,2.56219264239453
1258,2.50716893072954
1259,2.31852284348517
1260,2.4261253920982
1261,2.36464861800342
1262,2.28147600795966
1263,2.67475127392249
1264,2.67475127392249
1265,2.71175840824383
1268,2.73748623254648
1269,2.4261253920982
1270,2.21158650129969
1271,2.35858472962076
1272,2.27411928535839
1274,2.27411928535839
1277,2.12202610483588
1278,2.31852284348517
1280,2.08782911167787
1281,2.50716893072954
1282,2.11907366255441
1283,2.21158650129969
1284,2.67475127392249
1285,2.08782911167787
1286,1.98405861393861
1288,2.68210799652376
1290,2.08332089372687
1292,2.22920116986622
1293,2.46794337450025
1294,2.21158650129969
1295,2.50716893072954
1297,2.58818081341229
1298,2.23072458109305
1299,2.17397792514859
1301,2.31852284348517
1304,2.67475127392249
1305,2.67475127392249
1306,2.56219264239453
1307,2.21158650129969
1308,2.50540480126783
1309,2.12202610483588
1310,2.27411928535839
1311,2.27411928535839
1312,2.50540480126783
1313,2.4291711285841
1314,2.2871128035512
1315,2.67475127392249
1318,2.71911513084509
1319,2.54103940442571
1321,2.12202610483588
1322,2.10375182194006
1324,2.50540480126783
1325,2.67475127392249
1327,2.32587956608643
1328,2.50716893072954
1329,2.50716893072954
1330,2.06768320914139
1331,2.4261253920982
1332,2.67475127392249
1333,2.06768320914139
1334,1.87257272613372
1336,2.4261253920982
1337,2.5695493649958
1339,2.60986604530617
1341,2.21158650129969
1342,2.4261253920982
1343,2.50716893072954
1346,2.21158650129969
1350,2.23072458109305
1351,2.25780310330518
1352,2.13855044825472
1353,2.68946471912502
1354,2.2132963591589
1358,2.23072458109305
1360,2.27411928535839
1361,2.50716893072954
1362,2.06768320914139
1363,2.68146607230679
1365,2.71046040025564
1367,2.68210799652376
1368,2.08332089372687
1369,2.4261253920982
1370,1.91612068922226
1371,2.50540480126783
1372,2.50716893072954
1373,2.50716893072954
1374,2.50716893072954
1375,2.73012950994522
1376,2.67475127392249
1378,2.28147600795966
1379,2.27411928535839
1380,2.1790585630043
1381,2.06768320914139
1382,2.27411928535839
1383,1.90132501141761
1384,2.4261253920982
1385,2.4261253920982
1386,2.06768320914139
1389,2.55678327425109
1390,2.37993737734797
1391,2.71911513084509
1392,2.67475127392249
1393,2.50716893072954
1396,2.56219264239453
1398,2.71911513084509
1400,2.73748623254648
1402,2.4291711285841
1404,2.2871128035512
1406,2.75219967774901
1407,1.91612068922226
1409,2.20022265827623
1410,2.4261253920982
1411,2.4261253920982
1412,2.67475127392249
1413,2.27411928535839
1415,2.06768320914139
1416,2.31852284348517
1417,2.4261253920982
1418,2.50540480126783
1420,1.91612068922226
1421,2.3512280070195
1423,2.50540480126783
1424,2.3512280070195
1425,2.73748623254648
1426,2.21158650129969
1428,2.56219264239453
1429,2.4261253920982
1430,2.67475127392249
1432,2.67475127392249
1435,2.4261253920982
1437,2.27411928535839
1438,2.68257757436599
1440,2.4261253920982
1441,2.50716893072954
1442,2.4261253920982
1445,2.10113974478683
1446,2.46058665189898
1447,2.50540480126783
1448,2.06768320914139
1450,2.27411928535839
1451,1.91612068922226
1452,2.67475127392249
1455,2.67475127392249
1456,2.50540480126783
1457,2.5695493649958
1459,2.50716893072954
1460,2.50540480126783
1461,2.4261253920982
1462,2.4261253920982
1463,1.91612068922226
1464,2.74484295514775
1465,2.67475127392249
1466,2.10113974478683
1467,2.06768320914139
1469,2.17397792514859
1470,2.67475127392249
1474,2.06768320914139
1475,2.17868557602188
1476,2.08954640302148
1477,2.36464861800342
1478,2.20022265827623
1480,2.27411928535839
1482,2.27411928535839
1484,2.4261253920982
1485,2.32587956608643
1488,2.20022265827623
1489,2.4261253920982
1493,2.21158650129969
1494,2.08782911167787
1495,2.31852284348517
1498,2.4261253920982
1499,2.08954640302148
1500,2.15081194546267
1502,2.4261253920982
1503,2.11907366255441
1505,2.08332089372687
1507,2.06768320914139
1508,2.31852284348517
1510,2.68210799652376
1511,2.28147600795966
1513,2.67475127392249
1514,2.11277133532581
1515,2.21158650129969
1516,2.08954640302148
1517,2.73012950994522
1518,2.71046040025564
1519,1.98405861393861
1520,2.22920116986622
1521,2.30127745737167
1522,2.20022265827623
1523,2.4261253920982
1524,2.21158650129969
1525,2.08954640302148
1526,2.31852284348517
1527,2.50716893072954
1529,2.09264732494162
1530,2.17397792514859
1531,2.08954640302148
1532,2.4261253920982
1533,2.27411928535839
1534,2.50716893072954
1535,2.4261253920982
1536,1.91612068922226
1537,2.50540480126783
1539,2.19968330628398
1540,2.56219264239453
1541,2.56219264239453
1543,2.4261253920982
1544,2.4261253920982
1545,2.50716893072954
1547,2.08332089372687
1549,2.67475127392249
1550,2.20022265827623
1551,2.05386859366588
1552,2.16727121317799
1553,1.9887418999963
1555,2.19968330628398
1556,2.60986604530617
1557,2.2871128035512
1558,2.60986604530617
1559,2.71046040025564
1563,2.13673955003841
1564,2.67475127392249
1565,2.31852284348517
1566,2.67475127392249
1567,2.67475127392249
1570,2.27411928535839
1573,2.68210799652376
1574,2.4261253920982
1575,2.10375182194006
1579,2.4261253920982
1580,2.23072458109305
1581,2.50540480126783
1582,2.30402957826155
1583,2.23072458109305
1584,2.23072458109305
1585,2.21158650129969
1586,1.98405861393861
1589,2.46058665189898
1590,2.21158650129969
1591,1.91612068922226
1592,2.21158650129969
1594,2.27411928535839
1596,2.73012950994522
1597,2.4261253920982
1598,2.27411928535839
1599,2.67475127392249
1600,2.27411928535839
1601,2.3512280070195
1602,2.27411928535839
1603,2.67475127392249
1604,1.91612068922226
1605,2.23074261367485
1606,2.73012950994522
1607,2.67475127392249
1608,1.91612068922226
1611,1.96430358036282
1613,2.5695493649958
1614,2.13855044825472
1615,1.98405861393861
1618,2.17749749749625
1619,2.14860333562806
1620,2.06768320914139
1621,2.19968330628398
1623,2.17397792514859
1625,2.06768320914139
1626,1.96430358036282
1628,2.17397792514859
1629,2.67475127392249
1630,2.16196742579533
1631,2.13855044825472
1632,2.17397792514859
1635,2.27411928535839
1636,2.27411928535839
1638,2.4261253920982
1639,2.10113974478683
1641,2.27411928535839
1642,2.27411928535839
1644,2.68146607230679
1646,2.4261253920982
1649,2.27411928535839
1650,2.17397792514859
1651,2.08954640302148
1652,2.21158650129969
1658,2.68210799652376
1659,2.50716893072954
1660,2.36464861800342
1662,2.67475127392249
1663,2.71911513084509
1665,2.46058665189898
1666,2.13855044825472
1668,2.28947236742481
1674,2.4261253920982
1676,2.35184115664676
1678,2.73748623254648
1679,2.4261253920982
1680,1.91612068922226
1682,2.06108641905708
1683,2.06108641905708
1684,2.28147600795966
1685,2.68210799652376
1686,2.68210799652376
1687,2.67475127392249
1688,2.60986604530617
1689,2.84733767159775
1690,2.27411928535839
1693,2.71046040025564
1694,2.36464861800342
1695,2.674266590959
1697,2.7178171228569
1698,2.7178171228569
1699,2.7178171228569
1700,2.36464861800342
1701,2.4261253920982
1706,2.68882279490806
1707,2.19968330628398
1708,2.20464749602874
1709,2.5242848026983
1710,2.2397642110746
1711,2.27411928535839
1712,2.50540480126783
1714,2.55678327425109
1716,2.50716893072954
1717,2.31852284348517
1718,2.36594145222203
1719,2.73382857604763
1720,2.23072458109305
1723,2.23072458109305
1725,2.20464749602874
1727,2.67475127392249
1728,2.4261253920982
1729,2.27411928535839
1730,2.06768320914139
1732,2.17397792514859
1734,2.31852284348517
1735,2.06768320914139
1736,2.13855044825472
1737,2.08332089372687
1739,1.96430358036282
1743,2.21158650129969
1744,2.06768320914139
1745,2.23074261367485
1747,2.68257757436599
1748,2.50540480126783
1750,2.22977433513188
1751,2.21158650129969
1752,2.50540480126783
1754,2.55678327425109
1755,2.50716893072954
1756,2.4261253920982
1757,2.4261253920982
1758,2.23854301401242
1759,2.36594145222203
1760,2.2871128035512
1761,2.13855044825472
1763,2.60986604530617
1764,2.1790585630043
1766,2.06108641905708
1767,2.68210799652376
1768,2.4261253920982
1769,2.73748623254648
1770,2.4261253920982
1772,2.65800042442051
1773,2.71046040025564
1775,2.36464861800342
1776,2.17397792514859
1778,2.60986604530617
1781,2.50716893072954
1783,2.73012950994522
1787,2.4261253920982
1788,2.10375182194006
1789,2.68210799652376
1791,2.32587956608643
1792,1.91612068922226
1793,2.2132963591589
1794,2.67475127392249
1795,2.67475127392249
1796,2.67475127392249
1798,2.67475127392249
1799,2.60986604530617
1800,2.27411928535839
1801,2.70440168564256
1802,2.70440168564256
1803,2.30402957826155
1806,2.21158650129969
1807,2.08332089372687
1808,2.1254600119984
1809,2.1790585630043
1810,2.17397792514859
1812,2.25307699577699
1813,2.58818081341229
1814,2.17462793577926
1817,2.28147600795966
1819,2.5695493649958
1820,2.20464749602874
1822,2.28147600795966
1823,2.73748623254648
1825,2.67475127392249
1826,2.73012950994522
1827,2.73012950994522
1828,2.67475127392249
1831,2.30402957826155
1832,2.58818081341229
1833,2.30402957826155
1834,2.17397792514859
1836,2.28147600795966
1837,2.28147600795966
1838,2.67475127392249
1839,2.67475127392249
1840,2.65745183221371
1842,2.60986604530617
1843,2.12202610483588
1849,2.46058665189898
1850,2.4261253920982
1854,1.98405861393861
1856,2.50716893072954
1857,2.68146607230679
1859,2.67475127392249
1860,2.36464861800342
1863,2.11277133532581
1864,2.67475127392249
1865,2.20022265827623
1866,2.17397792514859
1869,2.31852284348517
1871,2.17397792514859
1873,2.67475127392249
1874,2.67475127392249
1876,2.21158650129969
1877,2.23072458109305
1878,2.36464861800342
1879,2.4261253920982
1880,2.31852284348517
1882,2.67475127392249
1884,2.4261253920982
1885,2.06768320914139
1886,2.06768320914139
1887,2.2397642110746
1888,2.53164152529956
1889,2.73012950994522
1890,2.67475127392249
1891,2.67475127392249
1892,2.35184115664676
1893,1.96430358036282
1895,2.17397792514859
1897,1.96430358036282
1898,2.4261253920982
1900,2.08954640302148
1901,1.91612068922226
1902,2.67475127392249
1903,1.98405861393861
1904,2.67475127392249
1905,2.50540480126783
1906,2.50540480126783
1908,1.91612068922226
1909,2.30402957826155
1910,2.27411928535839
1911,2.4261253920982
1912,2.06768320914139
1913,1.91612068922226
1916,2.28147600795966
1917,1.98405861393861
1919,2.67475127392249
1925,2.56219264239453
1926,2.56413999685235
1928,2.5695493649958
1929,2.4261253920982
1930,2.28147600795966
1932,2.67475127392249
1934,2.28147600795966
1935,2.25780310330518
1936,2.13855044825472
1937,2.68210799652376
